time_s,raw_ch1,raw_ch2,raw_ch3,raw_ch4,raw_ch5,raw_ch6,raw_ch7,raw_ch8
27.734375,20,2179,2179,16,6,-26,-22,-21
27.738281,20,2179,2179,16,6,-26,-22,-20
27.742188,20,2179,2179,16,6,-26,-22,-20
27.746094,21,2179,2179,16,6,-26,-22,-20
27.750000,20,2179,2179,16,6,-32,-22,-20
27.753906,21,2179,2179,16,6,-26,-22,-21
27.757812,21,2179,2179,16,6,-26,-22,-20
27.761719,21,2179,2179,16,6,-26,-22,-20
27.765625,22,2179,2179,16,6,-26,-22,-20
27.769531,22,2179,2179,16,6,-26,-22,-20
27.773438,23,2179,2179,16,6,-26,-22,-20
27.777344,23,2179,2179,16,5,-26,-22,-20
27.781250,24,2179,2179,16,5,-26,-22,-20
27.785156,24,2179,2179,16,6,-26,-22,-20
27.789062,25,2179,2179,16,6,-26,-22,-21
27.792969,25,2179,2179,16,6,-26,-22,-20
27.796875,25,2179,2179,16,6,-26,-22,-20
27.800781,26,2179,2179,16,6,-26,-22,-21
27.804688,26,2179,2179,16,6,-26,-22,-21
27.808594,27,2179,2179,16,5,-26,-22,-21
27.812500,28,2179,2179,15,5,-26,-22,-21
27.816406,28,2179,2179,16,5,-26,-22,-21
27.820312,29,2179,2179,16,5,-26,-22,-21
27.824219,30,2179,2179,16,5,-26,-22,-21
27.828125,31,2179,2179,15,5,-26,-22,-21
27.832031,31,2179,2179,15,5,-26,-22,-21
27.835938,32,2179,2179,16,6,-27,-22,-21
27.839844,33,2179,2179,16,6,-26,-22,-21
27.843750,34,2179,2179,16,6,-26,-22,-21
27.847656,35,2179,2179,16,5,-26,-23,-21
27.851562,35,2179,2179,16,6,-26,-23,-21
27.855469,36,2179,2179,16,6,-26,-22,-21
27.859375,37,2179,2179,16,5,-27,-22,-21
27.863281,37,2179,2179,16,6,-27,-23,-21
27.867188,38,2179,2179,16,6,-27,-22,-21
27.871094,38,2179,2179,16,6,-27,-23,-21
27.875000,39,2179,2179,16,6,-25,-23,-21
27.878906,39,2179,2179,16,6,-26,-23,-21
27.882812,40,2179,2179,16,6,-26,-22,-21
27.886719,40,2179,2179,16,6,-26,-22,-21
27.890625,41,2179,2179,16,6,-26,-22,-20
27.894531,42,2179,2179,16,6,-26,-22,-20
27.898438,42,2179,2179,16,6,-26,-22,-20
27.902344,43,2179,2179,16,6,-26,-22,-20
27.906250,44,2179,2179,16,6,-26,-22,-20
27.910156,44,2179,2179,16,5,-26,-22,-21
