time_s,respiratory_signal_raw_ch1,time_capnogram_raw_ch4
27.7890625,29,23
27.79296875,29,24
27.796875,29,24
27.80078125,29,24
27.8046875,29,24
27.80859375,29,24
27.8125,29,24
27.81640625,29,24
27.8203125,29,24
27.82421875,29,24
27.828125,29,24
27.83203125,29,24
27.8359375,29,24
27.83984375,29,24
27.84375,29,24
27.84765625,29,25
27.8515625,29,25
27.85546875,30,24
27.859375,30,24
27.86328125,29,24
27.8671875,29,24
27.87109375,30,23
27.875,30,24
27.87890625,30,24
27.8828125,30,24
27.88671875,31,24
27.890625,31,24
27.89453125,31,24
27.8984375,31,24
27.90234375,31,24
27.90625,31,24
27.91015625,31,24
27.9140625,31,24
27.91796875,31,24
27.921875,31,24
27.92578125,31,24
27.9296875,31,24
27.93359375,31,24
27.9375,31,24
27.94140625,31,24
27.9453125,31,24
27.94921875,31,24
27.953125,31,24
27.95703125,31,24
27.9609375,31,24
27.96484375,31,25
27.96875,31,24
27.97265625,32,24
27.9765625,32,24
27.98046875,32,24
27.984375,32,24
27.98828125,32,24
27.9921875,32,24
27.99609375,32,23
28.0,32,24
28.00390625,32,24
28.0078125,32,24
28.01171875,32,24
28.015625,32,24
28.01953125,33,24
28.0234375,33,24
28.02734375,33,24
28.03125,33,24
28.03515625,33,24
28.0390625,33,24
28.04296875,33,24
28.046875,33,24
28.05078125,33,24
28.0546875,33,24
28.05859375,33,24
28.0625,33,24
28.06640625,33,24
28.0703125,33,24
28.07421875,34,24
28.078125,33,24
28.08203125,34,24
28.0859375,34,25
28.08984375,34,24
28.09375,34,24
28.09765625,34,24
28.1015625,35,24
28.10546875,35,24
28.109375,36,24
28.11328125,36,24
28.1171875,36,24
28.12109375,37,24
28.125,37,24
28.12890625,37,24
28.1328125,37,24
28.13671875,37,24
28.140625,37,24
28.14453125,37,24
28.1484375,37,24
28.15234375,37,24
28.15625,37,24
28.16015625,37,24
28.1640625,37,24
28.16796875,37,24
28.171875,37,24
28.17578125,37,24
28.1796875,37,24
28.18359375,37,24
28.1875,38,24
28.19140625,38,24
28.1953125,37,24
28.19921875,37,24
28.203125,38,24
28.20703125,37,24
28.2109375,38,24
28.21484375,37,24
28.21875,38,24
28.22265625,39,24
28.2265625,39,24
28.23046875,38,24
28.234375,39,24
28.23828125,39,24
28.2421875,39,24
28.24609375,39,24
28.25,39,24
28.25390625,39,25
28.2578125,39,24
28.26171875,39,24
28.265625,39,25
28.26953125,40,25
28.2734375,40,24
28.27734375,40,24
28.28125,41,24
28.28515625,41,25
28.2890625,42,24
28.29296875,43,24
28.296875,43,25
28.30078125,44,25
28.3046875,44,24
28.30859375,45,24
28.3125,45,24
28.31640625,45,24
28.3203125,46,24
28.32421875,47,24
28.328125,47,23
28.33203125,48,24
28.3359375,48,24
28.33984375,49,23
28.34375,50,24
28.34765625,50,24
28.3515625,50,24
28.35546875,51,24
28.359375,52,24
28.36328125,52,24
28.3671875,53,24
28.37109375,54,24
28.375,55,24
28.37890625,55,24
28.3828125,56,24
28.38671875,56,24
28.390625,57,24
28.39453125,57,24
28.3984375,58,24
28.40234375,59,24
28.40625,59,24
28.41015625,60,24
28.4140625,60,24
28.41796875,61,24
28.421875,62,24
28.42578125,62,24
28.4296875,62,24
28.43359375,63,24
28.4375,63,24
28.44140625,64,24
28.4453125,64,24
28.44921875,64,24
28.453125,64,24
28.45703125,64,24
28.4609375,65,24
28.46484375,64,25
28.46875,65,24
28.47265625,65,24
28.4765625,65,24
28.48046875,65,24
28.484375,65,24
28.48828125,65,24
28.4921875,65,24
28.49609375,65,24
28.5,65,24
28.50390625,65,24
28.5078125,66,24
28.51171875,66,24
28.515625,65,24
28.51953125,66,24
28.5234375,66,24
28.52734375,66,24
28.53125,66,24
28.53515625,66,24
28.5390625,67,24
28.54296875,67,24
28.546875,67,24
28.55078125,67,24
28.5546875,68,24
28.55859375,68,24
28.5625,68,24
28.56640625,68,24
28.5703125,68,24
28.57421875,68,24
28.578125,68,24
28.58203125,68,24
28.5859375,68,24
28.58984375,68,24
28.59375,69,24
28.59765625,68,24
28.6015625,69,24
28.60546875,69,24
28.609375,69,24
28.61328125,69,24
28.6171875,69,24
28.62109375,69,24
28.625,69,24
28.62890625,69,24
28.6328125,70,24
28.63671875,70,25
28.640625,71,24
28.64453125,71,24
28.6484375,71,24
28.65234375,71,24
28.65625,72,24
28.66015625,72,24
28.6640625,72,24
28.66796875,72,24
28.671875,73,24
28.67578125,73,24
28.6796875,73,25
28.68359375,73,25
28.6875,73,25
28.69140625,73,25
28.6953125,73,26
28.69921875,73,26
28.703125,74,27
28.70703125,73,26
28.7109375,73,26
28.71484375,73,26
28.71875,73,26
28.72265625,73,25
28.7265625,73,25
28.73046875,73,25
28.734375,74,25
28.73828125,74,25
28.7421875,74,25
28.74609375,74,25
28.75,74,26
28.75390625,74,27
28.7578125,75,27
28.76171875,74,27
28.765625,75,28
28.76953125,75,29
28.7734375,76,29
28.77734375,76,30
28.78125,75,32
28.78515625,75,34
28.7890625,76,35
28.79296875,76,37
28.796875,75,39
28.80078125,75,41
28.8046875,76,43
28.80859375,76,44
28.8125,75,45
28.81640625,75,47
28.8203125,76,48
28.82421875,75,49
28.828125,75,51
28.83203125,75,52
28.8359375,75,54
28.83984375,76,56
28.84375,76,59
28.84765625,76,62
28.8515625,76,66
28.85546875,76,69
28.859375,76,72
28.86328125,76,75
28.8671875,76,78
28.87109375,76,81
28.875,77,83
28.87890625,77,86
28.8828125,77,88
28.88671875,77,90
28.890625,77,91
28.89453125,77,92
28.8984375,77,93
28.90234375,77,95
28.90625,77,96
28.91015625,77,99
28.9140625,77,104
28.91796875,77,108
28.921875,77,112
28.92578125,77,116
28.9296875,77,119
28.93359375,77,122
28.9375,77,123
28.94140625,77,124
28.9453125,77,126
28.94921875,78,128
28.953125,78,130
28.95703125,78,132
28.9609375,78,134
28.96484375,78,137
28.96875,78,139
28.97265625,78,140
28.9765625,78,140
28.98046875,78,140
28.984375,78,140
28.98828125,79,139
28.9921875,79,139
28.99609375,79,140
29.0,79,141
29.00390625,79,143
29.0078125,79,144
29.01171875,79,145
29.015625,79,147
29.01953125,79,147
29.0234375,79,147
29.02734375,79,147
29.03125,78,147
29.03515625,78,147
29.0390625,78,147
29.04296875,78,148
29.046875,77,149
29.05078125,77,150
29.0546875,78,151
29.05859375,78,153
29.0625,78,154
29.06640625,78,156
29.0703125,79,156
29.07421875,79,156
29.078125,78,156
29.08203125,78,156
29.0859375,78,155
29.08984375,79,155
29.09375,79,154
29.09765625,78,155
29.1015625,78,156
29.10546875,79,156
29.109375,79,157
29.11328125,79,159
29.1171875,79,159
29.12109375,79,159
29.125,79,159
29.12890625,79,158
29.1328125,79,158
29.13671875,79,158
29.140625,78,158
29.14453125,78,159
29.1484375,78,159
29.15234375,78,160
29.15625,78,160
29.16015625,78,160
29.1640625,77,160
29.16796875,78,160
29.171875,78,159
29.17578125,77,159
29.1796875,77,159
29.18359375,77,160
29.1875,77,161
29.19140625,77,161
29.1953125,77,161
29.19921875,77,162
29.203125,77,162
29.20703125,77,162
29.2109375,77,162
29.21484375,76,162
29.21875,76,162
29.22265625,76,162
29.2265625,76,162
29.23046875,76,163
29.234375,76,163
29.23828125,76,162
29.2421875,76,162
29.24609375,75,161
29.25,75,162
29.25390625,75,162
29.2578125,75,162
29.26171875,75,162
29.265625,74,163
29.26953125,74,163
29.2734375,74,163
29.27734375,74,163
29.28125,73,163
29.28515625,73,163
29.2890625,73,162
29.29296875,73,162
29.296875,73,163
29.30078125,73,163
29.3046875,73,163
29.30859375,73,163
29.3125,73,164
29.31640625,72,164
29.3203125,73,164
29.32421875,72,164
29.328125,72,164
29.33203125,72,164
29.3359375,72,164
29.33984375,72,164
29.34375,72,164
29.34765625,71,164
29.3515625,71,164
29.35546875,71,164
29.359375,71,164
29.36328125,70,164
29.3671875,70,164
29.37109375,70,165
29.375,69,164
29.37890625,69,164
29.3828125,68,165
29.38671875,69,165
29.390625,68,164
29.39453125,68,164
29.3984375,68,165
29.40234375,68,165
29.40625,68,165
29.41015625,68,164
29.4140625,68,165
29.41796875,68,165
29.421875,68,165
29.42578125,68,166
29.4296875,68,166
29.43359375,68,167
29.4375,68,167
29.44140625,68,167
29.4453125,67,167
29.44921875,67,167
29.453125,67,167
29.45703125,67,166
29.4609375,67,166
29.46484375,66,167
29.46875,66,167
29.47265625,66,166
29.4765625,66,166
29.48046875,65,167
29.484375,65,167
29.48828125,65,167
29.4921875,65,166
29.49609375,65,166
29.5,65,167
29.50390625,65,167
29.5078125,65,166
29.51171875,65,167
29.515625,65,168
29.51953125,65,168
29.5234375,65,168
29.52734375,65,168
29.53125,65,168
29.53515625,65,168
29.5390625,65,168
29.54296875,65,167
29.546875,65,167
29.55078125,65,167
29.5546875,65,167
29.55859375,65,167
29.5625,64,168
29.56640625,64,169
29.5703125,64,169
29.57421875,64,169
29.578125,63,169
29.58203125,63,169
29.5859375,63,169
29.58984375,63,168
29.59375,63,168
29.59765625,63,168
29.6015625,62,168
29.60546875,62,168
29.609375,62,168
29.61328125,62,168
29.6171875,62,168
29.62109375,62,167
29.625,62,167
29.62890625,62,167
29.6328125,62,167
29.63671875,62,168
29.640625,62,168
29.64453125,62,168
29.6484375,62,169
29.65234375,62,169
29.65625,62,169
29.66015625,62,169
29.6640625,62,170
29.66796875,61,170
29.671875,62,169
29.67578125,61,170
29.6796875,61,170
29.68359375,61,170
29.6875,61,170
29.69140625,61,170
29.6953125,61,170
29.69921875,60,171
29.703125,61,171
29.70703125,61,170
29.7109375,61,170
29.71484375,60,171
29.71875,60,171
29.72265625,60,170
29.7265625,60,170
29.73046875,60,170
29.734375,60,170
29.73828125,60,170
29.7421875,60,170
29.74609375,59,170
29.75,59,170
29.75390625,60,170
29.7578125,59,170
29.76171875,59,170
29.765625,59,170
29.76953125,60,170
29.7734375,59,170
29.77734375,59,170
29.78125,59,170
29.78515625,59,170
29.7890625,59,170
29.79296875,59,170
29.796875,59,170
29.80078125,59,171
29.8046875,59,170
29.80859375,59,170
29.8125,59,170
29.81640625,58,170
29.8203125,59,170
29.82421875,58,170
29.828125,58,170
29.83203125,58,170
29.8359375,58,171
29.83984375,58,170
29.84375,58,171
29.84765625,58,171
29.8515625,58,172
29.85546875,58,172
29.859375,58,172
29.86328125,58,172
29.8671875,58,172
29.87109375,58,172
29.875,58,171
29.87890625,58,171
29.8828125,58,171
29.88671875,58,171
29.890625,58,171
29.89453125,58,171
29.8984375,57,172
29.90234375,57,172
29.90625,58,172
29.91015625,58,172
29.9140625,57,173
29.91796875,57,173
29.921875,57,172
29.92578125,57,172
29.9296875,57,172
29.93359375,56,171
29.9375,56,171
29.94140625,56,170
29.9453125,56,170
29.94921875,56,171
29.953125,56,171
29.95703125,56,171
29.9609375,56,171
29.96484375,56,172
29.96875,56,172
29.97265625,57,172
29.9765625,57,172
29.98046875,57,172
29.984375,57,173
29.98828125,57,172
29.9921875,57,172
29.99609375,57,172
30.0,57,172
30.00390625,57,172
30.0078125,57,172
30.01171875,56,172
30.015625,56,172
30.01953125,57,172
30.0234375,56,171
30.02734375,56,171
30.03125,56,171
30.03515625,56,171
30.0390625,56,171
30.04296875,56,171
30.046875,55,172
30.05078125,55,172
30.0546875,55,173
30.05859375,56,173
30.0625,55,173
30.06640625,55,173
30.0703125,56,173
30.07421875,56,172
30.078125,56,172
30.08203125,56,173
30.0859375,56,173
30.08984375,56,172
30.09375,56,172
30.09765625,56,173
30.1015625,56,173
30.10546875,56,172
30.109375,56,172
30.11328125,56,172
30.1171875,56,171
30.12109375,57,171
30.125,57,171
30.12890625,56,172
30.1328125,56,172
30.13671875,56,172
30.140625,56,172
30.14453125,56,172
30.1484375,56,173
30.15234375,56,172
30.15625,56,172
30.16015625,56,172
30.1640625,55,172
30.16796875,55,172
30.171875,56,172
30.17578125,56,172
30.1796875,56,172
30.18359375,56,172
30.1875,56,172
30.19140625,56,172
30.1953125,56,172
30.19921875,56,172
30.203125,56,172
30.20703125,56,172
30.2109375,56,172
30.21484375,56,172
30.21875,56,172
30.22265625,56,172
30.2265625,56,172
30.23046875,56,172
30.234375,56,173
30.23828125,56,172
30.2421875,56,172
30.24609375,56,173
30.25,55,173
30.25390625,56,174
30.2578125,55,173
30.26171875,55,173
30.265625,55,174
30.26953125,55,173
30.2734375,55,173
30.27734375,55,172
30.28125,55,172
30.28515625,55,173
30.2890625,55,172
30.29296875,55,173
30.296875,55,173
30.30078125,55,173
30.3046875,55,173
30.30859375,55,172
30.3125,55,172
30.31640625,55,172
30.3203125,55,172
30.32421875,55,172
30.328125,55,172
30.33203125,55,172
30.3359375,55,172
30.33984375,55,172
30.34375,55,172
30.34765625,54,172
30.3515625,54,172
30.35546875,54,172
30.359375,54,172
30.36328125,54,172
30.3671875,54,172
30.37109375,54,172
30.375,54,172
30.37890625,54,172
30.3828125,53,173
30.38671875,54,172
30.390625,54,172
30.39453125,54,172
30.3984375,54,172
30.40234375,54,173
30.40625,54,172
30.41015625,54,172
30.4140625,53,173
30.41796875,53,173
30.421875,53,172
30.42578125,53,173
30.4296875,53,174
30.43359375,53,173
30.4375,54,173
30.44140625,53,173
30.4453125,53,173
30.44921875,52,174
30.453125,53,173
30.45703125,53,173
30.4609375,52,173
30.46484375,52,173
30.46875,52,173
30.47265625,52,173
30.4765625,52,172
30.48046875,51,172
30.484375,51,172
30.48828125,51,170
30.4921875,51,166
30.49609375,51,162
30.5,51,155
30.50390625,51,147
30.5078125,51,137
30.51171875,50,127
30.515625,50,118
30.51953125,50,111
30.5234375,50,105
30.52734375,50,100
30.53125,50,97
30.53515625,50,94
30.5390625,50,92
30.54296875,50,90
30.546875,50,89
30.55078125,50,89
30.5546875,50,89
30.55859375,50,89
30.5625,49,89
30.56640625,49,86
30.5703125,49,80
30.57421875,48,70
30.578125,48,58
30.58203125,47,47
30.5859375,47,36
30.58984375,47,28
30.59375,47,24
30.59765625,46,23
30.6015625,46,24
30.60546875,46,25
30.609375,46,26
30.61328125,45,27
30.6171875,45,26
30.62109375,45,25
30.625,45,24
30.62890625,45,23
30.6328125,45,23
30.63671875,45,23
30.640625,45,23
30.64453125,45,24
30.6484375,44,25
30.65234375,45,25
30.65625,45,25
30.66015625,44,24
30.6640625,44,24
30.66796875,43,24
30.671875,43,24
30.67578125,43,24
30.6796875,43,23
30.68359375,43,24
30.6875,43,24
30.69140625,43,24
30.6953125,42,24
30.69921875,41,24
30.703125,41,25
30.70703125,41,24
30.7109375,40,24
30.71484375,39,24
30.71875,39,24
30.72265625,39,24
30.7265625,39,24
30.73046875,38,24
30.734375,38,25
30.73828125,38,24
30.7421875,38,24
30.74609375,37,24
30.75,37,24
30.75390625,37,24
30.7578125,37,24
30.76171875,37,24
30.765625,37,24
30.76953125,37,24
30.7734375,37,24
30.77734375,36,23
30.78125,36,24
30.78515625,36,24
30.7890625,36,23
30.79296875,36,24
30.796875,35,24
30.80078125,35,24
30.8046875,35,23
30.80859375,35,23
30.8125,34,23
30.81640625,34,24
30.8203125,35,24
30.82421875,34,24
30.828125,34,24
30.83203125,34,24
30.8359375,34,24
30.83984375,34,24
30.84375,34,24
30.84765625,33,25
30.8515625,33,25
30.85546875,34,24
30.859375,34,24
30.86328125,33,25
30.8671875,34,24
30.87109375,34,24
30.875,34,24
30.87890625,34,24
30.8828125,33,24
30.88671875,33,24
30.890625,33,24
30.89453125,33,24
30.8984375,32,24
30.90234375,32,24
30.90625,33,24
30.91015625,33,24
30.9140625,32,24
30.91796875,33,24
30.921875,32,24
30.92578125,32,24
30.9296875,31,23
30.93359375,31,25
30.9375,31,24
30.94140625,31,24
30.9453125,31,24
30.94921875,31,24
30.953125,31,24
30.95703125,31,24
30.9609375,31,24
30.96484375,31,24
30.96875,31,24
30.97265625,31,23
30.9765625,31,23
30.98046875,30,24
30.984375,30,24
30.98828125,31,23
30.9921875,31,24
30.99609375,30,24
31.0,30,24
31.00390625,30,24
31.0078125,30,24
31.01171875,29,24
31.015625,29,24
31.01953125,29,24
31.0234375,29,24
31.02734375,29,24
31.03125,29,24
31.03515625,29,24
31.0390625,29,24
31.04296875,29,24
31.046875,28,24
31.05078125,28,24
31.0546875,28,24
31.05859375,28,24
31.0625,28,24
31.06640625,28,24
31.0703125,29,24
31.07421875,28,24
31.078125,28,24
31.08203125,28,24
31.0859375,28,24
31.08984375,28,24
31.09375,28,24
31.09765625,28,24
31.1015625,28,24
31.10546875,28,24
31.109375,28,24
31.11328125,28,25
31.1171875,28,25
31.12109375,28,24
31.125,28,24
31.12890625,28,24
31.1328125,28,24
31.13671875,28,24
31.140625,28,24
31.14453125,28,24
31.1484375,28,24
31.15234375,27,24
31.15625,28,24
31.16015625,28,24
31.1640625,27,24
31.16796875,27,24
31.171875,28,23
31.17578125,28,23
31.1796875,28,23
31.18359375,27,24
31.1875,27,24
31.19140625,27,24
31.1953125,27,24
31.19921875,27,24
31.203125,27,24
31.20703125,27,24
31.2109375,28,24
31.21484375,27,24
31.21875,27,24
31.22265625,27,24
31.2265625,27,24
31.23046875,27,24
31.234375,27,24
31.23828125,27,24
31.2421875,27,24
31.24609375,27,24
31.25,27,25
31.25390625,27,25
31.2578125,27,24
31.26171875,27,24
31.265625,27,25
31.26953125,27,24
31.2734375,27,24
31.27734375,27,24
31.28125,27,24
31.28515625,27,24
31.2890625,27,24
31.29296875,27,24
31.296875,27,24
31.30078125,27,24
31.3046875,27,24
31.30859375,27,24
31.3125,27,24
31.31640625,27,24
31.3203125,28,24
31.32421875,28,24
31.328125,27,24
31.33203125,27,24
31.3359375,27,24
31.33984375,27,23
31.34375,27,24
31.34765625,27,24
31.3515625,27,24
31.35546875,27,24
31.359375,27,24
31.36328125,26,24
31.3671875,26,24
31.37109375,26,24
31.375,26,24
31.37890625,26,24
31.3828125,26,24
31.38671875,26,24
31.390625,27,24
31.39453125,27,24
31.3984375,27,24
31.40234375,27,24
31.40625,27,24
31.41015625,27,24
31.4140625,27,24
31.41796875,27,24
31.421875,28,24
31.42578125,28,24
31.4296875,28,24
31.43359375,28,24
31.4375,28,24
31.44140625,28,24
31.4453125,28,24
31.44921875,28,24
31.453125,29,24
31.45703125,29,24
31.4609375,29,24
31.46484375,29,25
31.46875,29,24
31.47265625,30,24
31.4765625,30,24
31.48046875,29,24
31.484375,29,24
31.48828125,29,24
31.4921875,29,24
31.49609375,29,24
31.5,29,24
31.50390625,29,24
31.5078125,29,24
31.51171875,29,24
31.515625,29,24
31.51953125,29,24
31.5234375,29,24
31.52734375,29,24
31.53125,29,24
31.53515625,29,24
31.5390625,30,24
31.54296875,30,24
31.546875,29,24
31.55078125,29,24
31.5546875,30,24
31.55859375,29,24
31.5625,29,24
31.56640625,29,24
31.5703125,29,24
31.57421875,29,24
31.578125,29,24
31.58203125,29,24
31.5859375,29,24
31.58984375,29,24
31.59375,29,24
31.59765625,29,24
31.6015625,29,24
31.60546875,29,24
31.609375,29,24
31.61328125,29,24
31.6171875,29,24
31.62109375,30,24
31.625,30,24
31.62890625,30,24
31.6328125,30,24
31.63671875,30,24
31.640625,31,24
31.64453125,31,24
31.6484375,31,24
31.65234375,31,24
31.65625,32,24
31.66015625,32,24
31.6640625,32,24
31.66796875,32,25
31.671875,33,24
31.67578125,33,24
31.6796875,33,24
31.68359375,33,25
31.6875,33,25
31.69140625,33,24
31.6953125,33,24
31.69921875,33,25
31.703125,33,25
31.70703125,33,24
31.7109375,33,24
31.71484375,33,24
31.71875,34,24
31.72265625,35,24
31.7265625,35,24
31.73046875,35,24
31.734375,35,24
31.73828125,36,24
31.7421875,37,24
31.74609375,36,24
31.75,37,24
31.75390625,37,24
31.7578125,37,24
31.76171875,37,24
31.765625,37,24
31.76953125,37,24
31.7734375,38,23
31.77734375,38,24
31.78125,38,24
31.78515625,38,24
31.7890625,39,24
31.79296875,39,24
31.796875,39,24
31.80078125,39,24
31.8046875,40,24
31.80859375,40,24
31.8125,40,24
31.81640625,40,24
31.8203125,41,24
31.82421875,42,24
31.828125,42,24
31.83203125,42,24
31.8359375,43,24
31.83984375,44,24
31.84375,44,24
31.84765625,45,24
31.8515625,45,24
31.85546875,46,24
31.859375,46,24
31.86328125,46,24
31.8671875,47,24
31.87109375,48,24
31.875,48,24
31.87890625,49,24
31.8828125,49,24
31.88671875,49,24
31.890625,50,24
31.89453125,51,24
31.8984375,51,24
31.90234375,51,24
31.90625,52,24
31.91015625,53,24
31.9140625,53,24
31.91796875,54,24
31.921875,55,24
31.92578125,55,24
31.9296875,56,24
31.93359375,56,24
31.9375,57,24
31.94140625,58,24
31.9453125,58,24
31.94921875,59,24
31.953125,59,24
31.95703125,60,24
31.9609375,60,24
31.96484375,60,24
31.96875,61,24
31.97265625,61,24
31.9765625,61,24
31.98046875,62,24
31.984375,62,24
31.98828125,63,24
31.9921875,63,24
31.99609375,63,24
32.0,64,24
32.00390625,65,24
32.0078125,65,24
32.01171875,65,24
32.015625,65,25
32.01953125,66,24
32.0234375,66,24
32.02734375,67,24
32.03125,67,24
32.03515625,67,24
32.0390625,67,24
32.04296875,67,24
32.046875,67,24
32.05078125,67,24
32.0546875,68,24
32.05859375,68,24
32.0625,68,24
32.06640625,69,24
32.0703125,70,24
32.07421875,70,24
32.078125,70,24
32.08203125,70,24
32.0859375,70,24
32.08984375,71,24
32.09375,71,24
32.09765625,71,24
32.1015625,72,24
32.10546875,72,24
32.109375,72,24
32.11328125,72,24
32.1171875,72,24
32.12109375,73,24
32.125,73,24
32.12890625,73,24
32.1328125,73,24
32.13671875,73,24
32.140625,73,24
32.14453125,73,24
32.1484375,72,24
32.15234375,72,24
32.15625,72,24
32.16015625,72,24
32.1640625,72,24
32.16796875,73,24
32.171875,73,24
32.17578125,73,23
32.1796875,73,23
32.18359375,73,24
32.1875,73,24
32.19140625,73,24
32.1953125,73,24
32.19921875,73,24
32.203125,73,24
32.20703125,74,24
32.2109375,74,24
32.21484375,73,25
32.21875,73,25
32.22265625,73,25
32.2265625,74,25
32.23046875,73,25
32.234375,74,26
32.23828125,74,25
32.2421875,74,26
32.24609375,74,26
32.25,74,27
32.25390625,74,27
32.2578125,74,27
32.26171875,74,27
32.265625,74,27
32.26953125,74,28
32.2734375,74,28
32.27734375,75,28
32.28125,74,29
32.28515625,75,30
32.2890625,75,31
32.29296875,75,32
32.296875,75,34
32.30078125,75,36
32.3046875,76,38
32.30859375,76,40
32.3125,75,42
32.31640625,75,44
32.3203125,76,46
32.32421875,76,49
32.328125,76,51
32.33203125,76,53
32.3359375,76,55
32.33984375,76,56
32.34375,76,57
32.34765625,75,58
32.3515625,75,58
32.35546875,76,59
32.359375,76,61
32.36328125,75,64
32.3671875,75,68
32.37109375,75,72
32.375,75,76
32.37890625,74,79
32.3828125,74,82
32.38671875,75,84
32.390625,75,85
32.39453125,75,86
32.3984375,75,89
32.40234375,75,92
32.40625,75,96
32.41015625,75,101
32.4140625,75,106
32.41796875,75,111
32.421875,75,114
32.42578125,75,116
32.4296875,75,117
32.43359375,75,118
32.4375,76,117
32.44140625,75,117
32.4453125,75,117
32.44921875,75,119
32.453125,75,120
32.45703125,75,122
32.4609375,75,124
32.46484375,75,127
32.46875,75,129
32.47265625,75,130
32.4765625,75,132
32.48046875,75,133
32.484375,75,134
32.48828125,75,134
32.4921875,75,135
32.49609375,75,136
32.5,75,137
32.50390625,76,138
32.5078125,76,139
32.51171875,76,140
32.515625,76,142
32.51953125,76,143
32.5234375,76,144
32.52734375,76,145
32.53125,76,146
32.53515625,76,146
32.5390625,76,146
32.54296875,76,146
32.546875,76,147
32.55078125,76,148
32.5546875,76,149
32.55859375,76,150
32.5625,76,150
32.56640625,76,151
32.5703125,76,150
32.57421875,76,150
32.578125,75,150
32.58203125,75,150
32.5859375,76,150
32.58984375,76,151
32.59375,76,152
32.59765625,75,153
32.6015625,75,154
32.60546875,75,154
32.609375,75,155
32.61328125,74,155
32.6171875,74,155
32.62109375,75,155
32.625,75,155
32.62890625,75,155
32.6328125,75,155
32.63671875,75,156
32.640625,75,156
32.64453125,75,156
32.6484375,75,157
32.65234375,75,157
32.65625,75,157
32.66015625,75,157
32.6640625,75,157
32.66796875,75,158
32.671875,75,158
32.67578125,75,158
32.6796875,74,158
32.68359375,74,158
32.6875,75,158
32.69140625,75,157
32.6953125,74,157
32.69921875,74,158
32.703125,74,158
32.70703125,74,158
32.7109375,74,159
32.71484375,74,160
32.71875,74,160
32.72265625,74,160
32.7265625,74,160
32.73046875,74,160
32.734375,74,160
32.73828125,74,160
32.7421875,74,160
32.74609375,74,160
32.75,74,161
32.75390625,74,161
32.7578125,74,161
32.76171875,74,161
32.765625,74,161
32.76953125,74,161
32.7734375,74,161
32.77734375,73,162
32.78125,73,162
32.78515625,73,162
32.7890625,73,161
32.79296875,73,161
32.796875,72,161
32.80078125,72,161
32.8046875,72,162
32.80859375,72,162
32.8125,71,162
32.81640625,71,163
32.8203125,71,163
32.82421875,71,163
32.828125,72,163
32.83203125,71,163
32.8359375,71,163
32.83984375,71,162
32.84375,71,163
32.84765625,70,163
32.8515625,70,164
32.85546875,71,164
32.859375,71,164
32.86328125,70,165
32.8671875,70,165
32.87109375,71,165
32.875,71,164
32.87890625,70,164
32.8828125,70,164
32.88671875,70,164
32.890625,70,164
32.89453125,70,164
32.8984375,69,165
32.90234375,69,165
32.90625,69,165
32.91015625,69,164
32.9140625,69,165
32.91796875,68,165
32.921875,68,165
32.92578125,68,165
32.9296875,67,165
32.93359375,68,166
32.9375,68,166
32.94140625,68,166
32.9453125,67,166
32.94921875,67,167
32.953125,68,167
32.95703125,68,166
32.9609375,68,166
32.96484375,67,167
32.96875,67,166
32.97265625,67,166
32.9765625,67,166
32.98046875,67,166
32.984375,67,166
32.98828125,67,166
32.9921875,67,166
32.99609375,67,166
33.0,67,166
33.00390625,67,167
33.0078125,66,166
33.01171875,66,167
33.015625,66,168
33.01953125,65,168
33.0234375,65,168
33.02734375,65,168
33.03125,65,169
33.03515625,65,169
33.0390625,65,169
33.04296875,65,168
33.046875,65,168
33.05078125,65,168
33.0546875,65,168
33.05859375,65,167
33.0625,64,167
33.06640625,64,167
33.0703125,64,167
33.07421875,64,167
33.078125,65,167
33.08203125,64,167
33.0859375,64,168
33.08984375,64,168
33.09375,64,168
33.09765625,64,169
33.1015625,64,169
33.10546875,64,169
33.109375,63,169
33.11328125,63,169
33.1171875,63,168
33.12109375,63,168
33.125,63,168
33.12890625,62,168
33.1328125,62,168
33.13671875,62,168
33.140625,62,168
33.14453125,62,168
33.1484375,61,168
33.15234375,61,168
33.15625,61,168
33.16015625,61,168
33.1640625,61,169
33.16796875,61,169
33.171875,61,169
33.17578125,61,169
33.1796875,61,169
33.18359375,61,169
33.1875,61,169
33.19140625,61,168
33.1953125,61,168
33.19921875,61,168
33.203125,61,169
33.20703125,61,169
33.2109375,61,169
33.21484375,61,170
33.21875,60,170
33.22265625,61,171
33.2265625,61,171
33.23046875,60,171
33.234375,60,171
33.23828125,60,171
33.2421875,60,170
33.24609375,60,170
33.25,60,171
33.25390625,60,171
33.2578125,59,170
33.26171875,59,171
33.265625,59,171
33.26953125,59,171
33.2734375,59,171
33.27734375,59,170
33.28125,59,171
33.28515625,59,171
33.2890625,59,170
33.29296875,59,170
33.296875,59,171
33.30078125,59,171
33.3046875,59,171
33.30859375,59,170
33.3125,58,170
33.31640625,58,170
33.3203125,59,170
33.32421875,58,170
33.328125,58,170
33.33203125,58,170
33.3359375,58,170
33.33984375,59,170
33.34375,58,170
33.34765625,58,170
33.3515625,58,170
33.35546875,58,170
33.359375,58,170
33.36328125,58,171
33.3671875,58,170
33.37109375,58,170
33.375,58,170
33.37890625,58,170
33.3828125,58,170
33.38671875,58,170
33.390625,58,170
33.39453125,58,170
33.3984375,58,171
